query,review_link,review_title,review_text,review_date,review_timestamp,author_title,review_rating,review_media,owner_title,owner_response
https://www.tripadvisor.co.uk/Attraction_Review-g608952-d207147-Reviews-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,https://www.tripadvisor.co.uk/ShowUserReviews-g608952-d207147-r900098913-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,Clean beach!,The beaches in Portugal are the cleanest we have ever been to! This country cares about the environment and actually implements measures that work! <br />Supertubos is gorgeous! Great little beach cafe at far end,Written 3 July 2023,1688342400,Woolfam1,5,"https://media-cdn.tripadvisor.com/media/photo-w/29/a5/b5/36/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-m/1280/29/a5/b5/35/caption.jpg",,
https://www.tripadvisor.co.uk/Attraction_Review-g608952-d207147-Reviews-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,https://www.tripadvisor.co.uk/ShowUserReviews-g608952-d207147-r832812496-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,Great place to hang out,Súpertubos beach bar was a great little place to wait for my husband while he surfed! Really good (and cheap) sangria and the food was decent!,Written 30 March 2022,1648598400,Sam D,4,,,
https://www.tripadvisor.co.uk/Attraction_Review-g608952-d207147-Reviews-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,https://www.tripadvisor.co.uk/ShowUserReviews-g608952-d207147-r816547622-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,Variety,"Boring if the surf is poor, fantastic when the surf is good.  Easy parking, a few good cafes, penty of walking opportunities",Written 29 October 2021,1635465600,Curtis B,3,,,
https://www.tripadvisor.co.uk/Attraction_Review-g608952-d207147-Reviews-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,https://www.tripadvisor.co.uk/ShowUserReviews-g608952-d207147-r811841310-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,Big waves,Big waves. Kids were afraid of them but nobody else was on the beach. We were awaiting just some surfers but even they were not there.,Written 26 September 2021,1632614400,Martine S,5,,,
https://www.tripadvisor.co.uk/Attraction_Review-g608952-d207147-Reviews-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,https://www.tripadvisor.co.uk/ShowUserReviews-g608952-d207147-r717067285-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,Loved the beach,"Even if you're not surfing the beaches in Peniche are amazing. The ocean is spectacular with lively waves, beautiful colours and the softest sand. We walked almost 20km in one day along the beach, which we much preferred to the town. Highly recommend visiting and wearing shorts or swimwear. ",Written 10 October 2019,1570665600,Liza F,5,"https://media-cdn.tripadvisor.com/media/photo-m/1280/19/8e/43/ce/photo6jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-m/1280/19/8e/43/cd/photo5jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-m/1280/19/8e/43/cc/photo4jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-m/1280/19/8e/43/cb/photo3jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-m/1280/19/8e/43/ca/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-m/1280/19/8e/43/c9/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-m/1280/19/8e/43/c8/photo0jpg.jpg",,
https://www.tripadvisor.co.uk/Attraction_Review-g608952-d207147-Reviews-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,https://www.tripadvisor.co.uk/ShowUserReviews-g608952-d207147-r707008310-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,The beach is great. The staff in the cafe could do with a little less attitude,"It was  a Thursday afternoon about 3 pm; the place was half-full mostly people just having a beer in the sun. I ordered a €12 hamburger. I wasn't told there would be a protracted delay. After about 20 minutes I politely asked how long it would be. I got put back in my box very quickly ""We will bring it to you when it is ready"" Sub-text - ""sit down and behave or else"". No ""sorry for the delay sir"". When it arrived ten minutes later it wasn't worth the wait.",Written 5 September 2019,1567641600,lesnix4,2,,,
https://www.tripadvisor.co.uk/Attraction_Review-g608952-d207147-Reviews-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,https://www.tripadvisor.co.uk/ShowUserReviews-g608952-d207147-r691836266-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,Interesting,"Went by here with my family and daughter and son in law are surfers.  Being a beach that holds a world tournament we had to see it.  Pretty, clean and calm during the summer. ",Written 22 July 2019,1563753600,James K,4,,,
https://www.tripadvisor.co.uk/Attraction_Review-g608952-d207147-Reviews-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,https://www.tripadvisor.co.uk/ShowUserReviews-g608952-d207147-r674862345-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,Beautiful beach and perfect for surfing,"This beach area has a lot to offer, maybe particularly for surfers. Surf some waves and hit up some delicious local restaurants after a long day at the beach.",Written 18 May 2019,1558137600,burkongla,5,,,
https://www.tripadvisor.co.uk/Attraction_Review-g608952-d207147-Reviews-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,https://www.tripadvisor.co.uk/ShowUserReviews-g608952-d207147-r672740883-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,Surfers paradise!,"This beach is both beautiful and exciting. Good waves, good resraturants. Nice people. Clean sand and pro. guards!",Written 9 May 2019,1557360000,Kjell B,5,,,
https://www.tripadvisor.co.uk/Attraction_Review-g608952-d207147-Reviews-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,https://www.tripadvisor.co.uk/ShowUserReviews-g608952-d207147-r628544770-Supertubos_Beach-Peniche_Leiria_District_Central_Portugal.html,Great for surf and also Amazing Sunset view!!!,"Beautiful beach, great for surfer and also the world surf championship but particularly the amazing sunset!",Written 26 October 2018,1540512000,Anderson M,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/2a/19/ef/the-amazing-sunset-was.jpg,,
